,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,country
33278,bLqPJnQT5G8,18.07.06,트럼프가 놀랐다 김정은이 김영철을 통해 트럼프에게 요청한 것,CFIP뉴스,25,2018-06-05T11:58:50.000Z,"cfip|""한국""|""북한""|""미국""|""중국""|""일본""|""러시아""|""한국뉴스""|""뉴스""|""국제뉴스""|""북한뉴스""|""트럼프""|""김정은""|""시진핑""|""문재인""|""푸틴""|""김여정""|""김영철""|""리선권""|""임종석""|""서훈""|""볼턴""|""폼페이오""|""메티스""|""마이크 펜스""|""백악관""|""평양""|""서울""|""청와대""|""판문점""|""싱가포르""|""미북회담""|""북미회담""|""북한 카지노""|""북한 원산""|""북한 비핵화""|""북한 핵포기""|""북한 핵무기""|""북한 미국 전쟁""|""트럼프 북한 카지노""|""트럼프 원산""|""북한 카지노 개발""|""대북제재""|""트럼프 북한 공격""|""원산 관광 개발""|""노래왕""|""킹먹방""|""실검파""|""뉴스타운""|""조갑제""|""정규재""",66023,0,0,0,https://i.ytimg.com/vi/bLqPJnQT5G8/default.jpg,True,True,False,김정은이 트럼프에게 한 요청.트럼프가 너무나 잘 아는 분야를 요청한 것.. 계획적일까?영상출처: 채널 A 뉴스,KR
34132,rQsgxYL4tks,18.12.06,트럼프가 꿰뚫고 있고 절대로 안놓아주는 김정은의 가장 큰 약점,CFIP뉴스,25,2018-06-11T02:09:12.000Z,"cfip|""한국""|""북한""|""미국""|""중국""|""일본""|""러시아""|""한국뉴스""|""뉴스""|""국제뉴스""|""북한뉴스""|""트럼프""|""김정은""|""김영철""|""리용호""|""리설주""|""현송월""|""폼페이오""|""볼턴""|""미북회담""|""북미회담""|""싱가포르 회담""|""북한 비핵화""|""비핵화 타결""|""비핵화 발표""|""미북 전쟁""|""북한미국 전쟁""|""미국 북한 압박""|""실검파""|""노래왕""|""킹먹방""|""정규제""|""조갑제""",52797,0,0,0,https://i.ytimg.com/vi/rQsgxYL4tks/default.jpg,True,True,False,김정은이 이번 회담에서 가장 원하는 그것. 김정은의 그것을 트럼프는 너무 잘 알고 있기에 가장 맨 나중에 두고 회담에 임한다고 한다.영상출처: 채널 A 뉴스,KR
34503,gmwir9WzIdg,18.14.06,트럼프가 물러섰다? 아니다 이것도 트럼프의 전략이다!,CFIP뉴스,25,2018-06-12T23:00:18.000Z,"cfip|""한국""|""북한""|""미국""|""중국""|""일본""|""러시아""|""한국뉴스""|""뉴스""|""국제뉴스""|""북한뉴스""|""트럼프""|""김정은""|""김여정""|""김영철""|""폼페이오""|""문재인""|""시진핑""|""볼턴""|""김창선""|""트럼프 김정은""|""폼페이오 김영철""|""김정은 볼턴""|""미북회담""|""북미회담""|""싱가포르 회담""|""트럼프 복수혈전""|""트럼프 오토 웜비어""|""북한 비핵화""|""북한 핵무기""|""북한 핵전쟁""|""북한 핵포기""|""미국 북한 전쟁""|""북한 핵사찰""|""대북제재""|""트럼프 대북제재""|""노래왕""|""실검파""|""킹먹방""|""조갑제""|""정규재""",40594,0,0,0,https://i.ytimg.com/vi/gmwir9WzIdg/default.jpg,True,True,False,트럼프가 이번 회담에서 너무 양보한 것이 아니냐는 여론이 지배적이다. 하지만 미북 회담 날짜도 오토 웜비어가 미국으로 돌아온 날짜로 정하고 김정은을 만난 트럼프. 절대 물러선 것이 아니다! 트럼프의 복수 혈전이 곧 시작된다!영상출처: 채널 A 뉴스,KR
14,Dhhp8M5K3UI,17.14.11,Deleted video,Harrison,24,2017-11-13T04:44:51.000Z,"terremoto costa rica|""Primeras imagenes sismo 6.7 en Costa Rica""|""sismo costa rica""|""terremotos irak""|""TERREMOTO FUERTE M6.7 COSTA RICA""|""Momento Exacto Sismo de 6.5 Grados""|""Terremoto en Costa Rica""|""Tiembla en costa rica""|""imagenes sismo costa rica""|""sismo en costa rica 2017""|""sismo en costa rica hoy""",53265,194,41,90,https://i.ytimg.com/vi/7jmJtdqI6YE/default.jpg,False,False,True,"Un sismo de magnitud 6.5 sacudió el domingo por la noche la costa de Costa Rica cerca de la capital, San José, reportó el Servicio Geológico de Estados Unidos.",MX
88,qxyJYWGf57k,17.14.11,Santa Misa del lunes 13 de noviembre de 2017 (de nazaret.tv),Maria de Nazaret,27,2017-11-13T10:31:51.000Z,"Santa misa de hoy|""Santa Misa""|""Misa del dia de hoy""|""misa Nazaret TV""|""Misa""|""Eucaristia""|""nazaret tv""|""maria de nazaret""|""Santa Misa del día de hoy""|""misa 13 de noviembre""|""misa del dia lunes 13 de noviembre""",8010,0,0,0,https://i.ytimg.com/vi/qxyJYWGf57k/default.jpg,True,True,False,"→ Suscríbete aquí y sigue la Misa diaria en español: https://goo.gl/ZJrJWE\nNazaret TV te ofrece la Santa Misa de hoy,  lunes 13 de noviembre  de 2017, desde la Parroquia de Santa Teresa del Niño Jesús de Barcelona. Preside el Rvdo. Carlos Barroso Flores, pbro.\nEl Evangelio de hoy corresponde a San Lucas (17,1-6)\n¿Quieres descubrir más vídeos con valores cristianos? \n► Entra ahora en Nazaret TV: http://www.nazaret.tv\nMás enlaces interesantes: \n→ Testimonio de Marta: https://youtu.be/JrCVNT0beQc\n→ La Tilma de Guadalupe:  https://youtu.be/1_pxz2-Z9nY\n→ El misterio de la Eucaristía: https://goo.gl/kNXTF6\n→ Testimonio de Juan Manuel Cotelo: https://goo.gl/q7Zef6\n→  P. Lofeudo, La adoración: https://youtu.be/NlVAv_6zPFc",MX
597,gH777GgPKFY,17.16.11,Macrolibramiento de Guadalajara,SCTMexico,25,2017-11-15T16:30:01.000Z,[none],3710,0,0,0,https://i.ytimg.com/vi/gH777GgPKFY/default.jpg,True,True,False,,MX
641,1sHrQoyTYi4,17.17.11,Cezür,ImagenTV,25,2017-11-17T02:24:16.000Z,[none],22273,0,0,0,https://i.ytimg.com/vi/1sHrQoyTYi4/default.jpg,True,True,False,,MX
1026,kQAfFe6ykVA,17.19.11,Partido Querétaro vs Pumas,ImagenTV,25,2017-11-19T01:12:19.000Z,[none],94226,0,0,0,https://i.ytimg.com/vi/kQAfFe6ykVA/default.jpg,True,True,False,,MX
1457,dlwgNq5xyMI,17.21.11,Noticias con Ciro Gómez Leyva,ImagenTV,25,2017-11-21T06:01:32.000Z,[none],17448,0,0,0,https://i.ytimg.com/vi/dlwgNq5xyMI/default.jpg,True,True,False,,MX
2505,BvXaDlbse3o,17.26.11,Eclesiastés/Cohelet Capítulo 7 Parte 2 por el Roeh Dr. Javier Palacios Celorio - Kehila Gozo y Paz,Shalom132,22,2017-11-26T00:44:37.000Z,"Torah|""Proteccion divina""|""Mesianicos""|""Mesianismo""|""Gozo y Paz en vivo""",3356,0,0,0,https://i.ytimg.com/vi/BvXaDlbse3o/default.jpg,True,True,False,"El Libro de Cohelet, también conocido como Eclesiastés es uno de los libros con mayor profundidad , que seguramente tu y yo hemos leído y no hemos entendido en su totalidad, acompáñanos a estudiarlo detenidamente en compañía de nuestro Roeh Dr. Javier Palacios Celorio ¡Te esperamos!\nConéctate con nosotros por los siguientes enlaces :\nhttp://www.ustream.tv/channel/74mapKCj5jC\nhttp://www.ustream.tv/channel/simjatorah\nhttp://tunein.com/radio/Simja-Torah-Radio-s236923/\nhttps://www.facebook.com/kehilagozoypaz\nhttps://www.youtube.com/user/Shalom132",MX
2540,KJLhe5oRUkA,17.26.11,Sobrevuelo al Popocatépetl 25 de noviembre 2017,Secretaría de Gobernación,25,2017-11-25T22:31:16.000Z,"Secretaría de Gobernación|""Gobierno de la República""|""Presidencia""|""Gobierno de México""|""SEGOB""|""México en Paz""",20692,0,0,0,https://i.ytimg.com/vi/KJLhe5oRUkA/default.jpg,True,True,False,"El CENAPRED realiza el monitoreo del volcán en forma continua, las 24 horas; cualquier cambio en su actividad es reportado oportunamente. Infórmate más a través de http://www.gob.mx/proteccion-civil \n\nhttp:/www.gob.mx/cenapred",MX
2695,sOGRbPMs0DY,17.27.11,La propuesta del Frente Ciudadano por México es el Ingreso Básico Universal.,RICARDO ANAYA,25,2017-11-26T18:48:27.000Z,[none],4446,0,0,0,https://i.ytimg.com/vi/sOGRbPMs0DY/default.jpg,True,True,False,,MX
4020,TMJENCoNj04,17.04.12,ENAMORÁNDONOS ESTA DE LUTO/1 DE DICIEMBRE 2017,El Drake Official,24,2017-12-02T00:23:38.000Z,[none],263358,0,0,0,https://i.ytimg.com/vi/TMJENCoNj04/default.jpg,True,True,False,,MX
4272,W9Y3KYKtR0g,17.05.12,JW BROADCASTING DICIEMBRE 2017. ESPAÑOL,DISCURSOS T.J.,22,2017-12-04T16:36:50.000Z,jw broadcasting diciembre 2017 español,16468,0,0,0,https://i.ytimg.com/vi/W9Y3KYKtR0g/default.jpg,True,True,False,JW BROADCASTING DICIEMBRE 2017. ESPANOL.,MX
4346,8L0CtJKNOzs,17.05.12,Washington y Seúl comenzaron un imponente ejercicio aéreo en el mar de Corea,AudiovisualTelam,25,2017-12-04T13:11:56.000Z,"Agencia Télam|""Argentina""|""China""|""Corea del Norte""|""Corea del Sur""|""Estados Unidos""|""Seúl""|""Jae – in Moon""|""Donald Trump""|""Kim Jong un""|""Jimping Xi""",4921,0,0,0,https://i.ytimg.com/vi/8L0CtJKNOzs/default.jpg,True,True,False,"Corea del Sur y Estados Unidos iniciaron hoy los ejercicios militares más importantes en la historia de la región, en las que participan más de dos centenares de aviones, días después del último lanzamiento de misiles de Pyongyang, que hoy renovó sus amenazas en paralelo al rechazo a las maniobras expresado por China.\nEn los cinco días de despliegue militar bautizado Vigilant Ace participarán según fuentes militares más de 230 aviones de combate, entre ellos jets con capacidad furtiva F-35, así como unos 12.000 soldados.\n--------------------------------\n\nRecuerde que para reproducir este video debe contar con los derechos necesarios.\n\nTélam S.E. se reserva el derecho a iniciar las acciones correspondientes, en caso de detectar su reproducción con marca de agua.\n\nPara descargar este y más videos completos en calidad HD, y conocer todos nuestros servicios, puede contactarse con la Gerencia de Comercialización y Marketing de Télam: \n\nTeléfonos: (54-11) 4339 0385 / 0386 / 0451 / 0452 / 0432\nE-mail: comercializacion@telam .com.ar\nDirección: Bolívar 531 CABA (C1066AAK) de Lunes a viernes de 9:00 hs. a 18:00 hs.\no a través de https://cablera.telam.com. ar/contacto\n\nSitio web: http://www.telam.com.ar\nFacebook: https://www.facebook.com/agenciatelam/\nTwitter: https://twitter.com/agenciatelam",MX
4778,i9TPpOyTCYE,17.07.12,Santa Misa: miércoles 6 de diciembre de 2017 (de nazaret.tv),Maria de Nazaret,27,2017-12-06T10:48:50.000Z,"Santa misa de hoy|""Santa Misa""|""Misa del dia de hoy""|""misa Nazaret TV""|""Misa""|""Eucaristia""|""nazaret tv""|""maria de nazaret""|""Santa Misa del día de hoy""|""misa miercoles 6 de diciembre""|""eucaristia 6 de diciembre""|""misa del dia miercoles 6 de diciembre""|""eucaristia del dia miércoles 6 de diciembre""|""misa del miercoles 6 de diciembre""|""eucaristia del miércoles 6 de diciembre""|""misa de hoy miercoles""",5571,0,0,0,https://i.ytimg.com/vi/i9TPpOyTCYE/default.jpg,True,True,False,"→ Suscríbete aquí y sigue la Misa diaria en español: https://goo.gl/ZJrJWE\nNazaret TV te ofrece la Santa Misa de hoy,  miércoles 6 de diciembre de 2017, desde la Parroquia de la Inmaculada Concepción de Barcelona. Preside el Rvdo. P. Jorge Mª Gil, o.carm.  \nEl Evangelio de hoy corresponde a San Mateo 15, 29-37\n¿Quieres descubrir más vídeos con valores cristianos? \n► Entra ahora en Nazaret TV: http://www.nazaret.tv\nMás enlaces interesantes: \n→ Testimonio de Marta: https://youtu.be/JrCVNT0beQc\n→ La Tilma de Guadalupe:  https://youtu.be/1_pxz2-Z9nY\n→ El misterio de la Eucaristía: https://goo.gl/kNXTF6\n→ Testimonio de Juan Manuel Cotelo: https://goo.gl/q7Zef6\n→  P. Lofeudo, La adoración: https://youtu.be/NlVAv_6zPFc",MX
5410,RdMWIgZIPD8,17.11.12,【公式】劇場版ポケットモンスター ２０１８　特報,ポケモン公式YouTubeチャンネル,1,2017-12-11T01:00:00.000Z,"映画再生リスト|""ポケモン""|""Pokemon""|""Pokémon""|""ポケットモンスター""|""ピカチュウ""|""サトシ""|""サトピカ映画""|""映画""|""ポケモン映画""|""劇場版""|""劇場版ポケットモンスター""",271239,0,0,0,https://i.ytimg.com/vi/RdMWIgZIPD8/default.jpg,True,True,False,2018.7.13(金)公開 「劇場版ポケットモンスター　２０１８」\n映画公式サイト　http://www.pokemon-movie.jp/\n\n©Nintendo･Creatures･GAME FREAK･TV Tokyo･ShoPro･JR Kikaku \n©Pokémon ©2018 ピカチュウプロジェクト,MX
5588,2sYewEuempA,17.11.12,"Rezo de Laudes y Misa Capitular, 10 de diciembre de 2017, 8:30 hrs.",Basílica de Guadalupe A.R,27,2017-12-10T16:03:11.000Z,Misa del 10 de diciembre de 2017,5755,0,0,0,https://i.ytimg.com/vi/2sYewEuempA/default.jpg,True,True,False,Presididos por Mons. Dr. Enrique Glennie Graue,MX
5637,o2XJ3qyvCsU,17.12.12,Mañanitas a la Virgen,ImagenTV,25,2017-12-12T08:12:04.000Z,[none],16203,0,0,0,https://i.ytimg.com/vi/o2XJ3qyvCsU/default.jpg,True,True,False,,MX
5687,RdMWIgZIPD8,17.12.12,【公式】劇場版ポケットモンスター ２０１８　特報,ポケモン公式YouTubeチャンネル,1,2017-12-11T01:00:00.000Z,"映画再生リスト|""ポケモン""|""Pokemon""|""Pokémon""|""ポケットモンスター""|""ピカチュウ""|""サトシ""|""サトピカ映画""|""映画""|""ポケモン映画""|""劇場版""|""劇場版ポケットモンスター""",1163333,0,0,0,https://i.ytimg.com/vi/RdMWIgZIPD8/default.jpg,True,True,False,2018.7.13(金)公開 「劇場版ポケットモンスター　２０１８」\n映画公式サイト　http://www.pokemon-movie.jp/\n\n©Nintendo･Creatures･GAME FREAK･TV Tokyo･ShoPro･JR Kikaku \n©Pokémon ©2018 ピカチュウプロジェクト,MX
5978,awhDcIPnFnQ,17.13.12,REUNIÓN VIDA Y MINISTERIO CRISTIANO 11 A 17 DE DICIEMBRE 2017,DISCURSOS T.J.,22,2017-12-12T05:24:17.000Z,"REUNION VIDA Y MINISTERIO CRISTIANO DE LA SEMANA DEL 11 AL 17 DE DICIEMBRE|""ZACARIAS 1 A 8""",26352,0,0,0,https://i.ytimg.com/vi/awhDcIPnFnQ/default.jpg,True,True,False,REUNIÓN VIDA Y MINISTERIO CRISTIANO 11 A 17 DE DICIEMBRE 2017,MX
6084,HtdpgVqm_JU,17.14.12,Deleted video,TheSurvivorSpanish,28,2017-12-13T23:03:58.000Z,"inventos|""escuela""|""amigos""|""manualidades""|""trucos""|""ideas""|""life hacks""|""como hacer""|""ciencia""|""experimentos""|""caseros""|""facil""|""simple""",108450,5465,297,658,https://i.ytimg.com/vi/sKzvcZaXMW0/default.jpg,False,False,True,"👉 Instagram: https://www.instagram.com/eltitosurvivor 👈\n\nEn este tutorial amigos aprendereis como hacer estos 3 inventos ingeniosos para fabricar muy simples y divertidos, espero que os gusten estas nuevas ideas y nos vemos en el proximo DIY de experimentos caseros!\n\nContacto: info@thesurvivorspanish.com\n\nMis videos anteriores:\n\n★★★ Como Hacer una Máquina de Pasta de Dientes ★★★\nhttps://youtu.be/HF3NxmVMLCY\n\n★★★ 3 Manualidades Caseras que Puedes Hacer ★★★ \nhttps://youtu.be/dWQLpii0jlo\n\n★★★★Mis Redes Sociales★★★★\n\n★Google + ★: https://plus.google.com/+TheSurvivorSpanish\n★Twitter★: https://twitter.com/survivorspanish\n\nTodo el material contenido en este video es de carácter experimental y NO DEBE ser reproducido, no me hago responsable del mal uso que se le de al contenido de este video",MX
6716,63uwue_AB_M,17.17.12,Deleted video,The WarrioR,24,2017-12-17T00:36:46.000Z,"dragon ball super|""dragon ball super capitulo 121 avance""|""dragon ball super avance 121 sub español""|""dragon ball super avance capitulo 121""|""dbs cap 120""|""dragon ball super capitulo 120""|""dbs""|""dragon ball z nueva pelicula""|""nueva pelicula de dragon ball""|""pelicula de dragon ball super""|""nueva pelicula 2018""|""dbs pelicula 2018""|""dragon ball super capitulo 120 sub español""|""dragon ball super avance 121 completo""",34152,425,31,107,https://i.ytimg.com/vi/_SEQEA6eNPc/default.jpg,False,False,True,"Película Dragon Ball Super 2018\nNueva película de Dragon Ball Super 2018\nDragon Ball Super Avance 121\nDragon Ball Super Avance Capitulo 121\nDragon Ball Super Capitulo 121 Avance Extendido\nDragon Ball Super Capitulo 121 adelanto extendido\nDragon ball super avance 121\ndragon ball super avance 121 sub español \nDragon Ball Super\ndragon ball super \nDragon ball super sinopsis 121\nDragon Ball Super Capitulo 120 sub español\ndragon ball super capitulo 121 avance completo\ndragon ball super avance 121\ndragon ball super capitulo 120\ndragon ball super avance 121 sub español\ndbs cap 119\ndbs cap avance 119\nDragon Ball Super Capitulo 119  Sub Español HD\nMIggate no Gokui\n\nPagina oficial de la Pelicula Dragon Ball Super 2018: http://www.dbmovie-20th.com/\n\nSinopsis breve y titulo de la pelicula de Dragon Ball Super 2018: http://www.toei-animation-usa.com/new...\n\nFuente: https://twitter.com/ToeiAnimation\n- https://twitter.com/DB_super2015\n\n-http://www.toei anim.co.jp/tv/dragon_s/news/news2017121601.html\n\nDragon Ball Super avance capitulo 119 sub español \nDragon Ball Super capitulo 123 vegeta miggate no Gokui Ultra instinto\n\nTwitter: https://twitter.com/TioWarrioR?lang=es\n\nHola Soy WarrioR , Gracias por el vídeo! IManita Arriba si te ha Gustado y Compártelo con tus Amigos! Visitarme en:\n\nÚnete al CLUB WARRIOR: https://www.facebook.com/TioWarrioR/\n\nSoundtracks by PokéMixr92: https://www.youtube.com/channel/UCbEB...\n\nignorar: dragon ball super, dragon ball super capitulo 119, dragon ball super capitulo 119, dragon ball super capitulo 119, dragon ball super capitulo 119, dragon ball super capitulo 119 completo, dragon ball super capitulo 120 completo, goku migatte no gokui, goku ultra instinto, dragon ball super goku migatte no gokui, dragon ball super goku vs kefla, vegeta vs jiren, vegeta ultra instinto vs jiren, goku migatte no gokui vs kefla, kefla vs goku migatte no gokui\ndragon ball super capitulo 118 completo sub español",MX
